order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103864,2026-05-09,East,Guwahati,Noise-Cancelling Headphones,Electronics,1,9092,9092,CUST-77069,Marketplace
UK-2026-101981,2026-03-16,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,2855,2855,CUST-17142,App
UK-2026-101071,2026-02-27,West,Surat,Denim Jacket,Fashion,1,2233,2233,CUST-39226,Website
UK-2026-100937,2026-02-06,Central,Nagpur,Adjustable Dumbbells 15kg,Sports,1,4951,4951,CUST-55354,App
UK-2026-103595,2026-05-08,West,Mumbai,Yoga Mat Pro,Sports,2,1170,2340,CUST-25279,App
UK-2026-103177,2026-05-14,North,Noida,Vitamin C Serum,Beauty,1,708,708,CUST-86458,App
UK-2026-103718,2026-05-22,East,Bhubaneswar,43-inch Smart TV,Electronics,1,25740,25740,CUST-73857,App
UK-2026-102279,2026-04-10,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5591,5591,CUST-90093,App
UK-2026-102531,"Apr 1, 2026",East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1398,1398,CUST-24190,App
UK-2026-101242,2026-02-17,Central,Bhopal,Cotton Kurta Set,Fashion,1,1290,1290,CUST-81041,Marketplace
UK-2026-102008,2026-03-14,South,Chennai,Foldable Treadmill T2,Sports,2,24493,48986,CUST-86916,App
UK-2026-100696,2026-01-14,North,Noida,Sunscreen SPF50,Beauty,2,573,1146,CUST-11924,App
UK-2026-102165,2026-03-16,North,GGN,Ultrabook Air 14,Electronics,1,31182,31182,CUST-34168,App
UK-2026-103282,2026-05-01,East,Patna,Mirrorless Camera Lite,Electronics,1,27838,27838,CUST-72056,Marketplace
UK-2026-101526,2026-03-13,,Noida,Cotton Kurta Set,Fashion,1,1315,1315,CUST-69356,App
UK-2026-101190,2026-02-19,North,Gurugram,Matte Lipstick Set,Beauty,1,939,939,CUST-91341,App
UK-2026-102843,2026-04-20,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9215,9215,CUST-58950,Website
UK-2026-103506,2026-05-20,North,Gurugram,Slim Fit Jeans,Fashion,2,1589,3178,CUST-25188,Website
UK-2026-104515,2026-06-03,West,Mumbai,Wireless Earbuds Pro,Electronics,1,3142,3142,CUST-56069,App
UK-2026-104843,2026-06-02,East,Guwahati,Slim Fit Jeans,Fashion,1,1662,1662,CUST-88369,Website
UK-2026-100970,2026-02-25,South,Hyderabad,Vitamin C Serum,Beauty,1,713,₹713,CUST-70753,Marketplace
UK-2026-104184,2026-06-04,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,1,3011,3011,CUST-81126,App
UK-2026-100126,2026-01-17,West,Pune,Mirrorless Camera Lite,Electronics,3,28084,84252,CUST-17893,Website
UK-2026-104912,2026-06-09,North,Chandigarh,Adjustable Dumbbells 15kg,Sports,3,5221,15663,CUST-74146,App
UK-2026-103880,2026-05-14,North,Noida,Vitamin C Serum,Beauty,1,697,697,CUST-93445,App
UK-2026-101860,2026-03-17,East,Kolkata,Wireless Earbuds Pro,Electronics,1,2999,2999,CUST-25864,Marketplace
UK-2026-101660,2026-03-09,North,Gurugram,Formal Shirt,Fashion,1,1144,1144,CUST-35015,Website
UK-2026-103754,2026-05-05,South,Bengaluru,Cycling Helmet,Sports,1,1598,1598,CUST-81646,App
UK-2026-100368,2026-01-06,North,Gurugram,Ionic Hair Dryer,Beauty,1,1818,1818,CUST-99273,App
UK-2026-101368,2026-02-22,East,Bhubaneswar,Eau de Parfum 100ml,Beauty,1,2098,2098,CUST-76457,Website
UK-2026-101461,2026-03-25,West,Mumbai,Ultrabook Air 14,Electronics,1,30104,30104,CUST-32056,Marketplace
UK-2026-102189,2026-03-29,West,Pune,Power Bank 20000mAh,Electronics,1,1826,1826,CUST-30311,App
UK-2026-103127,2026-05-16,Central,Raipur,Non-Stick Cookware Set,Home & Kitchen,1,2905,2905,CUST-84503,App
UK-2026-101864,2026-03-31,West,Mumbai,Face Wash Combo,Beauty,1,429,429,CUST-38510,Website
UK-2026-104023,2026-06-04,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,19406,19406,CUST-63707,App
UK-2026-104735,2026-06-18,East,Patna,Formal Shirt,Fashion,1,1084,1084,CUST-66246,Website
UK-2026-101478,2026-03-18,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,4,2553,10212,CUST-31930,App
UK-2026-101352,2026-02-05,North,Delhi,Matte Lipstick Set,Beauty,2,916,1832,CUST-33706,App
UK-2026-102065,2026-03-12,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3283,3283,CUST-56131,Marketplace
UK-2026-101552,2026-03-10,South,Chennai,electric kettle 1.5l,Home & Kitchen,4,1121,4484,CUST-55235,App
UK-2026-104667,2026-06-19,Central,Raipur,Cycling Helmet,Sports,4,1607,6428,CUST-37411,App
UK-2026-103628,2026-05-29,West,Ahmedabad,Power Bank 20000mAh,Electronics,3,1789,5367,CUST-16121,App
UK-2026-101635,2026-03-13,East,Bhubaneswar,Matte Lipstick Set,Beauty,1,927,927,CUST-87785,Website
UK-2026-103298,2026-05-10,North,Noida,Ultrabook Air 14,Electronics,1,30640,30640,CUST-35474,Marketplace
UK-2026-101031,2026-02-16,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1345,1345,CUST-47635,Website
UK-2026-104094,2026-06-01,South,Kochi,Makeup Brush Set,Beauty,1,1272,1272,CUST-41014,Marketplace
UK-2026-104971,2026-06-06,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,4,1086,4344,CUST-19905,App
UK-2026-100677,2026-01-31,Central,Indore,Denim Jacket,Fashion,2,2274,4548,CUST-90410,App
UK-2026-104909,25/06/2026,North,Delhi,Cotton Kurta Set,Fashion,1,1255,1255,CUST-66246,App
UK-2026-101493,2026-03-23,South,Hyderabad,Cricket Bat English Willow,Sports,3,8973,"26,919.00",CUST-74495,Marketplace
UK-2026-104366,2026-06-01,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,2,1335,2670,CUST-30783,App
UK-2026-101086,2026-02-26,East,Bhubaneswar,Eau de Parfum 100ml,Beauty,1,2050,2050,CUST-71470,App
UK-2026-104035,2026-06-15,,Ahmedabad,Ethnic Dupatta,Fashion,1,484,484,CUST-19112,Website
UK-2026-100660,2026-01-27,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,1,3037,3037,CUST-72778,App
UK-2026-102606,2026-04-16,West,Mumbai,Wireless Earbuds Pro,Electronics,1,3063,3063,CUST-63929,Marketplace
UK-2026-101654,2026-03-08,West,Surat,43-inch Smart TV,Electronics,2,26982,53964,CUST-64991,Marketplace
UK-2026-103448,2026-05-03,South,Bengaluru,Cricket Bat English Willow,Sports,2,9109,18218,CUST-30652,App
UK-2026-102591,"Apr 17, 2026",South,Hyderabad,Dinner Set 24pc,Home & Kitchen,1,2432,2432,CUST-10661,Website
UK-2026-101401,2026-02-10,South,Hyderabad,Ethnic Dupatta,Fashion,1,502,502,CUST-42805,Website
UK-2026-103273,2026-05-07,Central,  Nagpur,Robot Vacuum R7,Home & Kitchen,1,19331,19331,CUST-54561,Marketplace
UK-2026-102587,2026-04-21,North,Chandigarh,Cotton Kurta Set,Fashion,1,1312,1312,CUST-54483,App
UK-2026-102375,2026-04-18,South,Chennai,Face Wash Combo,Beauty,3,432,1296,CUST-71115,App
UK-2026-103677,2026-05-15,West,Ahmedabad,Ionic Hair Dryer,Beauty,1,1985,1985,CUST-37241,Marketplace
UK-2026-103582,2026-05-16,South,Chennai,Bluetooth Speaker Mini,Electronics,4,1471,5884,CUST-29579,Marketplace
UK-2026-104461,2026-06-18,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,19405,19405,CUST-82110,Website
UK-2026-101907,2026-03-04,South,Hyderabad,43-inch Smart TV,Electronics,1,25653,25653,CUST-28477,App
UK-2026-104464,2026-06-22,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,1,1078,1078,CUST-57265,Website
UK-2026-103099,2026-05-11,East,Kolkata,Denim Jacket,Fashion,1,2175,2175,CUST-90418,Website
UK-2026-104789,2026-06-29,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,1,9264,9264,CUST-91701,Website
UK-2026-103801,2026-05-26,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,-2,9112,18224,CUST-31930,Marketplace
UK-2026-104211,2026-06-04,South,Bengaluru,Adjustable Dumbbells 15kg,Sports,1,5151,5151,CUST-51026,Marketplace
UK-2026-102416,2026-04-20,West,Ahmedabad,Power Bank 20000mAh,Electronics,2,1859,3718,CUST-49405,App
UK-2026-103174,2026-05-19,West,Pune,Face Wash Combo,Beauty,2,434,868,CUST-67977,Marketplace
UK-2026-102135,2026-03-16,North,Delhi,Robot Vacuum R7,Home & Kitchen,2,19119,38238,CUST-77599,App
UK-2026-103852,2026-05-05,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,18316,18316,CUST-56544,Website
UK-2026-101996,2026-03-08,North,Noida,Silk Saree,Fashion,1,3324,3324,CUST-62804,App
UK-2026-104784,2026-06-14,West,Ahmedabad,Eau de Parfum 100ml,Beauty,1,1961,1961,CUST-61826,Marketplace
UK-2026-100938,2026-02-06,Central,Indore,Air Fryer 5L,Home & Kitchen,0,5466,10932,CUST-45014,App
UK-2026-102539,2026-04-26,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,4,3247,12988,CUST-14815,Website
UK-2026-101460,2026-03-07,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,8623,8623,CUST-13840,App
UK-2026-100331,2026-01-23,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1104,1104,CUST-84926,Website
UK-2026-104462,2026-06-03,North,Delhi,Makeup Brush Set,Beauty,3,1241,3723,CUST-59256,Website
UK-2026-103377,2026-05-14,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3213,3213,CUST-37990,App
UK-2026-100694,2026-01-15,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,2,1446,2892,CUST-94925,App
UK-2026-100973,2026-02-21,West,Mumbai,Bluetooth Speaker Mini,Electronics,1,1454,1454,CUST-57393,App
UK-2026-103264,2026-05-10,South,Hyderabad,Football Size 5,Sports,1,926,926,CUST-45136,App
UK-2026-100743,2026-02-15,East,Guwahati,Power Bank 20000mAh,Electronics,1,1805,1805,CUST-46329,Marketplace
UK-2026-100246,2026-01-13,North,Noida,Ultrabook Air 14,Electronics,2,29707,59414,CUST-52794,App
UK-2026-104229,2026-06-11,West,Pune,Dinner Set 24pc,Home & Kitchen,1,2511,2511,CUST-99877,Marketplace
UK-2026-101741,2026-03-05,South,Kochi,Ultrabook Air 14,Electronics,3,29838,89514,CUST-94451,App
UK-2026-104953,2026-06-17,North,Delhi,Noise-Cancelling Headphones,Electronics,0,8615,8615,CUST-50936,App
UK-2026-101675,2026-03-05,South,Chennai,Mixer Grinder 750W,Home & Kitchen,2,3299,6598,CUST-67622,App
UK-2026-101111,2026-02-11,South,Bengaluru,Foldable Treadmill T2,Sports,1,25931,25931,CUST-73757,Website
UK-2026-103792,2026-05-23,South,Kochi,Slim Fit Jeans,Fashion,1,1589,1589,CUST-25294,Website
UK-2026-103760,2026-05-09,East,Kolkata,Robot Vacuum R7,Home & Kitchen,1,18504,18504,CUST-16816,Website
UK-2026-103725,2026-05-10,West,Mumbai,Power Bank 20000mAh,Electronics,1,1812,1812,CUST-28013,Marketplace
UK-2026-100919,2026-02-10,South,Bengaluru,Beard Grooming Kit,Beauty,1,1029,1029 INR,CUST-35504,App
UK-2026-102365,2026-04-13,West,Pune,Slim Fit Jeans,Fashion,,1661,1661,CUST-22360,Marketplace
UK-2026-103240,2026-05-13,South,Kochi,Sunscreen SPF50,Beauty,2,533,1066,CUST-29966,App
UK-2026-104864,2026-06-26,West,Mumbai,Ionic Hair Dryer,Beauty,1,1886,1886,CUST-36369,Website
UK-2026-103152,2026-05-06,West,Surat,Gym Gloves,Sports,1,494,494,CUST-51922,App
UK-2026-100834,2026-02-25,South,Chennai,Leather Wallet   ,Fashion,1,859,859,CUST-74809,Website
UK-2026-104273,2026-06-08,South,Bengaluru,Denim Jacket,Fashion,1,2249,2249,CUST-27441,App
UK-2026-100081,2026-01-19,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,1,3304,3304,CUST-50231,Website
UK-2026-103066,2026-04-28,South,Chennai,Football Size 5,Sports,1,885,885,CUST-69957,App
UK-2026-102639,2026-04-14,East,Kolkata,Running Sneakers,Fashion,2,2707,5414,CUST-27611,Marketplace
UK-2026-101136,2026-02-26,West,Surat,Cricket Bat English Willow,Sports,2,9333,18666,CUST-54513,App
UK-2026-102286,2026-04-12,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,775,775,CUST-67797,App
UK-2026-101921,2026-03-10,South,Kochi,Silk Saree,Fashion,1,3365,3365,CUST-52885,App
UK-2026-101229,2026-02-14,West,Mumbai,Bluetooth Speaker Mini,Electronics,2,1531,3062,CUST-47477,App
UK-2026-100931,2026-02-20,South,Bengaluru,Bluetooth Speaker Mini,Electronics,3,1458,4374,CUST-67641,Marketplace
UK-2026-100921,2026-02-03,South,Chennai,Ultrabook Air 14,Electronics,1,28595,28595,CUST-47794,App
UK-2026-102533,2026-04-28,,Kochi,Cotton Kurta Set,Fashion,2,1300,2600,CUST-95984,App
UK-2026-104496,2026-06-22,West,Pune,Smart Watch X2,Electronics,1,4715,4715,CUST-59507,App
UK-2026-100806,2026-02-24,West,Ahmedabad,Matte Lipstick Set,Beauty,1,915,915,CUST-43426,App
UK-2026-104057,2026-06-15,North,Gurugram,Bluetooth Speaker Mini,Electronics,1,1515,1515,CUST-25864,Marketplace
UK-2026-104602,2026-06-30,West,Pune,Bluetooth Speaker Mini,Electronics,1,1528,1528,CUST-15009,App
UK-2026-103429,2026-05-19,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,2,3461,"6,922.00",CUST-54981,Website
UK-2026-101975,2026-03-15,South,Bengaluru,Cricket Bat English Willow,Sports,2,8585,17170,CUST-50837,App
UK-2026-103641,2026-05-03,Central,Bhopal,Yoga Mat Pro,Sports,1,1173,1173,CUST-41176,Website
UK-2026-102738,2026-04-30,North,Chandigarh,Smart Watch X2,Electronics,1,4292,"₹4,292",CUST-61271,App
UK-2026-104347,2026-06-25,South,Hyderabad,Noise-Cancelling Headphones,Electronics,2,9421,18842,CUST-24146,Website
UK-2026-103791,2026-05-01,North,Chandigarh,Denim Jacket,Fashion,2,2122,4244,CUST-49598,Website
UK-2026-103269,2026-05-28,East,Guwahati,Eau de Parfum 100ml,Beauty,1,1950,1950,CUST-18440,App
UK-2026-102727,2026-04-10,North,Noida,Ionic Hair Dryer,Beauty,1,1939,1939,CUST-93005,App
UK-2026-100419,2026-01-09,Central,Nagpur,Smart Watch X2,Electronics,1,4668,4668,CUST-67464,App
UK-2026-104938,2026-06-27,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,3005,3005,CUST-99055,App
UK-2026-102762,2026-04-27,East,Guwahati,Foldable Treadmill T2,Sports,3,24924,74772,CUST-44836,Marketplace
UK-2026-103289,2026-05-02,West,Surat,Smart Watch X2,Electronics,2,4298,8596,CUST-94305,Website
UK-2026-102171,2026-03-13,Central,Nagpur,Ultrabook Air 14,Electronics,2,30933,61866,CUST-73713,Website
UK-2026-100104,2026-01-20,North,Noida,Power Bank 20000mAh,Electronics,1,1721,1721,CUST-10095,App
UK-2026-103602,2026-05-08,North,Delhi,Bluetooth Speaker Mini,Electronics,1,1542,1542,CUST-95970,Website
UK-2026-103861,2026-05-06,South,Chennai,Denim Jacket,Fashion,1,2247,2247,CUST-30227,App
UK-2026-100870,2026-02-07,Central,Indore,Modern Wall Clock,Home & Kitchen,1,792,,CUST-38023,App
UK-2026-103553,2026-05-17,South,Hyderabad,Smart Watch X2,Electronics,1,4579,4579,CUST-27638,App
UK-2026-102215,2026-03-03,East,Guwahati,Air Fryer 5L,Home & Kitchen,1,5633,5633,CUST-19274,Marketplace
UK-2026-102972,2026-04-03,South,Chennai   ,Matte Lipstick Set,Beauty,2,931,1862,CUST-29755,App
UK-2026-103882,2026-05-01,North,Gurugram,Air Fryer 5L,Home & Kitchen,1,5735,5735,CUST-83664,Website
UK-2026-100013,"Jan 27, 2026",South,Bengaluru,Wireless Earbuds Pro,Electronics,1,2911,2911,CUST-32519,Website
UK-2026-103480,2026-05-07,East,Kolkata,Power Bank 20000mAh,Electronics,1,1795,1795,CUST-34697,Marketplace
UK-2026-101433,2026-02-22,West,Ahmedabad,43-inch Smart TV,Electronics,2,26186,52372,CUST-52115,Marketplace
UK-2026-100502,2026-01-13,North,Noida,Ultrabook Air 14,Electronics,1,30205,30205,CUST-71700,App
UK-2026-100893,2026-02-23,East,Patna,Electric Kettle 1.5L,Home & Kitchen,4,1072,4288,CUST-29619,Marketplace
UK-2026-103876,2026-05-20,North,New Delhi,Mirrorless Camera Lite,Electronics,1,28934,28934,CUST-27303,Website
UK-2026-103889,2026-05-20,West,Mumbai,Cricket Bat English Willow,Sports,2,9097,18194,CUST-27336,Website
UK-2026-102599,2026-04-09,North,Gurugram,Formal Shirt,Fashion,1,1088,1088,CUST-66995,App
UK-2026-102568,2026-04-24,South,Hyderabad,Formal Shirt,Fashion,1,1138,1138,CUST-45532,Marketplace
UK-2026-102745,2026-04-25,North,Chandigarh,Running Sneakers,Fashion,-1,2718,2718,CUST-43142,Website
UK-2026-104490,2026-06-12,South,Chennai,Running Sneakers,Fashion,3,2786,8358,CUST-46876,App
UK-2026-102732,2026-04-01,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,4,2795,11180,CUST-67503,App
UK-2026-104879,2026-06-05,North,Delhi,Formal Shirt,Fashion,-2,1117,2234,CUST-37704,Marketplace
UK-2026-101798,2026-03-03,,Bhopal,Slim Fit Jeans,Fashion,1,1658,1658,CUST-29619,App
UK-2026-104801,2026-06-17,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,2,1438,2876,CUST-84926,App
UK-2026-103067,2026-04-02,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1065,1065,CUST-93005,Marketplace
UK-2026-102184,2026-03-06,South,Chennai,Badminton Racket Set,Sports,2,2578,5156,CUST-20377,Website
UK-2026-104698,2026-06-23,South,Kochi,Foldable Treadmill T2,Sports,1,24372,24372,CUST-88433,App
UK-2026-104979,2026-06-09,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,1,1087,1087 INR,CUST-83534,App
UK-2026-103856,2026-05-06,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,28273,28273,CUST-73886,App
UK-2026-104507,2026-06-14,South,Kochi,Vitamin C Serum,Beauty,2,688,1376,CUST-82697,Website
UK-2026-101887,2026-03-29,West,Mumbai,Smart Watch X2,Electronics,2,4322,8644,CUST-69957,App
UK-2026-100223,2026-01-03,North,Chandigarh,Beard Grooming Kit,Beauty,1,980,980,CUST-15242,App
UK-2026-104246,2026-06-11,North,Chandigarh,Eau de Parfum 100ml,Beauty,1,2073,2073,CUST-96368,App
UK-2026-102277,2026-04-06,North,Delhi,Beard Grooming Kit,Beauty,1,1026,1026,CUST-21652,App
UK-2026-104449,2026-06-18,East,Calcutta,Makeup Brush Set,Beauty,1,1292,1292,CUST-91701,Marketplace
UK-2026-104451,2026-06-24,South,Chennai,Noise-Cancelling Headphones,Electronics,1,8963,8963,CUST-70519,Marketplace
UK-2026-104054,2026-06-22,West,Pune,Smart Watch X2,Electronics,1,4586,4586,CUST-32952,Marketplace
UK-2026-103418,2026-05-16,South,  Chennai,Wireless Earbuds Pro,Electronics,1,3057,3057,CUST-26548,Marketplace
UK-2026-103997,2026-05-16,North,Noida,Gym Gloves,Sports,1,501,501,CUST-48066,Website
UK-2026-100716,2026-01-06,West,Pune,Mirrorless Camera Lite,Electronics,1,29049,29049,CUST-77346,App
UK-2026-100629,2026-01-25,West,Ahmedabad,Electric Kettle 1.5L,Home & Kitchen,1,1053,1053,CUST-61490,Website
UK-2026-104616,2026-06-21,South,Chennai,Running Sneakers,Fashion,2,2720,5440,CUST-73072,Website
UK-2026-100868,2026-02-22,North,Delhi,Mixer Grinder 750W,Home & Kitchen,1,3370,3370,CUST-74998,Website
UK-2026-103640,26/05/2026,Central,Bhopal,Foldable Treadmill T2,Sports,1,25263,25263,CUST-30081,Marketplace
UK-2026-103101,2026-05-28,North,Gurugram,Running Sneakers,Fashion,1,2901,2901,CUST-84321,App
UK-2026-101060,2026-02-07,North,Gurgaon,Wireless Earbuds Pro,Electronics,1,3017,3017,CUST-24421,Website
UK-2026-101439,2026-02-09,South,Bengaluru,Cricket Bat English Willow,Sports,2,9086,18172,CUST-39517,App
UK-2026-102411,2026-04-06,South,Bengaluru,Modern Wall Clock,Home & Kitchen,1,777,777,CUST-27611,Marketplace
UK-2026-103379,2026-05-28,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,2,1345,2690,CUST-79807,App
UK-2026-103684,2026-05-01,North,Chandigarh,Cotton Kurta Set,Fashion,1,1256,1256,CUST-12726,Website
UK-2026-102997,2026-04-22,West,Mumbai,Bluetooth Speaker Mini,Electronics,1,1483,1483,CUST-90756,App
UK-2026-104045,"Jun 26, 2026",North,Chandigarh,Dinner Set 24pc,Home & Kitchen,1,2511,2511,CUST-22840,Marketplace
UK-2026-104360,2026-06-17,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3215,3215,CUST-93062,Marketplace
UK-2026-104766,2026-06-09,East,Bhubaneswar,Ethnic Dupatta,Fashion,1,486,486,CUST-85201,Marketplace
UK-2026-100545,2026-01-25,South,Chennai,Slim Fit Jeans,Fashion,1,1668,1668,CUST-71231,App
UK-2026-104343,2026-06-21,West,Mumbai,Beard Grooming Kit,Beauty,1,998,₹998,CUST-67977,App
UK-2026-103434,2026-05-19,Central,Bhopal,Ultrabook Air 14,Electronics,1,29230,29230,CUST-74827,Website
UK-2026-104040,2026-06-19,North,Gurugram,Leather Wallet,Fashion,1,883,883,CUST-17706,App
UK-2026-100793,2026-02-04,East,Patna,Cricket Bat English Willow,Sports,1,9188,9188,CUST-17706,Website
UK-2026-101125,2026-02-06,South,Kochi,Vitamin C Serum,Beauty,1,733,733,CUST-23454,Website
UK-2026-100641,2026-01-18,Central,Raipur,Eau de Parfum 100ml,Beauty,1,2028,2028,CUST-55621,Website
UK-2026-103157,2026-05-12,East,Guwahati,Formal Shirt,Fashion,1,1103,1103,CUST-44932,Website
UK-2026-100771,2026-02-14,West,Mumbai,Ethnic Dupatta,Fashion,2,488,976,CUST-47110,Marketplace
UK-2026-103643,2026-05-25,North,Noida,Smart Watch X2,Electronics,1,4415,4415,CUST-89016,Website
UK-2026-102169,2026-03-29,West,Ahmedabad,Running Sneakers,Fashion,1,2786,2786,CUST-24872,App
UK-2026-102446,2026-04-27,South,Bengaluru,Ethnic Dupatta,Fashion,2,498,996,CUST-89957,Website
UK-2026-101298,2026-02-04,East,Guwahati,Mirrorless Camera Lite,Electronics,1,29800,29800,CUST-58897,Marketplace
UK-2026-102556,2026-04-28,South,Hyderabad,43-inch Smart TV,Electronics,2,25401,50802,CUST-32029,Marketplace
UK-2026-100819,2026-02-01,North,Delhi,Ultrabook Air 14,Electronics,2,30218,60436,CUST-59033,Website
UK-2026-102227,2026-03-17,West,Surat,Smart Watch X2,Electronics,3,4414,13242,CUST-40742,Marketplace
UK-2026-101278,2026-02-14,West,Pune,Slim Fit Jeans,Fashion,2,1655,3310,CUST-60828,App
UK-2026-100530,2026-01-10,South,Chennai,Cotton Kurta Set,Fashion,1,1297,1297,CUST-21860,Website
UK-2026-101776,2026-03-29,North,Delhi,Smart Watch X2,Electronics,2,4497,8994,CUST-99502,Marketplace
UK-2026-104043,2026-06-05,North,Noida,Mirrorless Camera Lite,Electronics,2,29196,58392,CUST-51330,Marketplace
UK-2026-102973,2026-04-24,South,Chennai,Silk Saree,Fashion,2,3582,7164,CUST-93556,App
UK-2026-103893,2026-05-28,East,Guwahati,Running Sneakers,Fashion,1,2889,2889,CUST-98577,Website
UK-2026-104948,2026-06-13,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,18126,18126,CUST-30094,Website
UK-2026-101294,2026-02-04,West,Mumbai,Cricket Bat English Willow,Sports,1,8711,8711,CUST-21278,App
UK-2026-104711,2026-06-24,North,Noida,Denim Jacket,Fashion,1,2208,2208,CUST-42122,App
UK-2026-101780,2026-03-25,South,Chennai,Adjustable Dumbbells 15kg,Sports,1,4859,4859,CUST-16525,App
UK-2026-100688,2026-01-15,West,Mumbai,Wireless Earbuds Pro,Electronics,1,3023,3023,CUST-61544,App
UK-2026-102242,2026-04-05,West,Pune,Robot Vacuum R7,Home & Kitchen,1,19645,19645,CUST-32540,Marketplace
UK-2026-101747,2026-03-05,South,Bengaluru,Noise-Cancelling Headphones,Electronics,1,9060,9060 INR,CUST-39785,App
UK-2026-102281,2026-04-18,Central,Indore,Silk Saree,Fashion,3,3511,10533,CUST-98941,Website
UK-2026-101513,2026-03-22,North,Delhi,Vitamin C Serum,Beauty,1,667,667,CUST-63635,App
UK-2026-101431,2026-02-22,East,Bhubaneswar,Beard Grooming Kit,Beauty,1,1036,1036,CUST-19202,Marketplace
UK-2026-102072,2026-03-28,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1735,1735,CUST-44962,Marketplace
UK-2026-104395,2026-06-04,West,Mumbai,Wireless Earbuds Pro,Electronics,1,2856,2856,CUST-90093,Website
UK-2026-103260,2026-05-17,North,Noida,Power Bank 20000mAh,Electronics,,1829,3658,CUST-89419,Website
UK-2026-104346,2026-06-22,North,Delhi,Ionic Hair Dryer,Beauty,2,1821,3642,CUST-48583,App
UK-2026-103770,2026-05-15,Central,Raipur,Wireless Earbuds Pro,Electronics,1,2929,,CUST-76207,Website
UK-2026-101600,2026-03-02,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8594,8594,CUST-30685,Website
UK-2026-102299,2026-04-20,South,Kochi,Slim Fit Jeans,Fashion,1,1608,1608,CUST-27356,App
UK-2026-100227,2026-01-31,South,Chennai,Leather Wallet,Fashion,1,860,860,CUST-32496,App
UK-2026-102081,2026-03-02,West,Surat,Mixer Grinder 750W,Home & Kitchen,2,3434,6868,CUST-36418,App
UK-2026-104027,2026-06-22,West,Pune,Ultrabook Air 14,Electronics,1,29162,29162,CUST-19700,Marketplace
UK-2026-102956,2026-04-22,North,Gurugram,Denim Jacket,Fashion,1,2280,2280,CUST-86253,Website
UK-2026-100961,2026-02-24,East,patna,Silk Saree,Fashion,2,3562,7124,CUST-22791,App
UK-2026-101982,2026-03-03,Central,Bhopal,Makeup Brush Set,Beauty,1,1356,1356,CUST-11924,Website
UK-2026-102509,2026-04-18,East,Bhubaneswar,Mixer Grinder 750W,Home & Kitchen,2,3393,6786,CUST-22142,App
UK-2026-104997,2026-06-07,East,Guwahati,Air Fryer 5L,Home & Kitchen,3,5313,15939,CUST-71703,Website
UK-2026-102839,2026-04-09,West,Ahmedabad,Denim Jacket,Fashion,-2,2254,2254,CUST-66933,App
UK-2026-104906,2026-06-26,South,Bengaluru,Sunscreen SPF50,Beauty,1,532,532,CUST-55090,Website
UK-2026-100576,2026-01-23,North,Noida,Power Bank 20000mAh,Electronics,1,1813,1813,CUST-95273,Website
UK-2026-104112,2026-06-20,South,Hyderabad,Ultrabook Air 14,Electronics,3,30024,90072,CUST-82110,App
UK-2026-103981,2026-05-20,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,2,2825,"5,650.00",CUST-61416,Marketplace
UK-2026-102847,2026-04-17,North,Noida,Vitamin C Serum,Beauty,1,670,670,CUST-17605,App
