order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-104576,2026-06-18,East,Patna,Football Size 5,Sports,1,896,896,CUST-46749,App
UK-2026-102699,2026-04-23,East,Bhubaneswar,Slim Fit Jeans,Fashion,2,1576,3152,CUST-95000,Website
UK-2026-104310,2026-06-18,East,Kolkata,Running Sneakers,Fashion,2,2855,5710,CUST-24891,App
UK-2026-103045,2026-04-04,South,Chennai,Smart Watch X2,Electronics,1,4633,4633,CUST-59331,Website
UK-2026-104824,2026-06-23,East,Patna,Running Sneakers,Fashion,1,2814,2814,CUST-54930,Website
UK-2026-100342,2026-01-04,North,Gurugram,Matte Lipstick Set,Beauty,1,918,918,CUST-71707,Website
UK-2026-101991,2026-03-25,South,Bengaluru,Modern Wall Clock,Home & Kitchen,3,769,2307,CUST-56342,Website
UK-2026-104091,2026-06-02,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9446,9446,CUST-51853,Marketplace
UK-2026-104977,2026-06-05,Central,Bhopal,Mirrorless Camera Lite,Electronics,2,30330,60660,CUST-95941,App
UK-2026-100125,2026-01-24,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2796,2796,CUST-76821,App
UK-2026-103130,2026-05-14,North,Noida,Face Wash Combo,Beauty,1,456,456,CUST-22218,App
UK-2026-102885,2026-04-11,Central,Bhopal,Running Sneakers,Fashion,1,2774,2774,CUST-69309,Website
UK-2026-101954,2026-03-19,Central,Raipur,Cycling Helmet,Sports,2,1605,3210,CUST-61652,Website
UK-2026-101394,2026-02-21,South,Chennai,Mirrorless Camera Lite,Electronics,1,27833,27833,CUST-72785,Marketplace
UK-2026-104724,2026-06-27,West,Surat,Ionic Hair Dryer,Beauty,2,1853,3706,CUST-12942,Website
UK-2026-101867,2026-03-04,South,Bengaluru,Cotton Kurta Set,Fashion,2,1262,2524,CUST-12937,Website
UK-2026-102331,2026-04-27,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18840,18840,CUST-72905,App
UK-2026-100880,2026-02-25,West,Surat,Ultrabook Air 14,Electronics,1,31399,31399,CUST-98800,App
UK-2026-100942,2026-02-19,North,Noida,Air Fryer 5L,Home & Kitchen,1,5359,5359,CUST-84202,Marketplace
UK-2026-100404,2026-01-04,Central,Bhopal,Wireless Earbuds Pro,Electronics,2,3107,6214,CUST-21826,Website
UK-2026-104955,2026-06-14,West,Surat,Dinner Set 24pc,Home & Kitchen,1,2559,2559,CUST-47758,Website
UK-2026-103796,2026-05-25,South,Chennai,Beard Grooming Kit,Beauty,2,999,1998,CUST-41313,Website
UK-2026-104093,2026-06-03,West,Ahmedabad,Gym Gloves,Sports,2,515,1030,CUST-69460,Marketplace
UK-2026-104257,2026-06-12,West,Mumbai,Ultrabook Air 14,Electronics,3,30648,91944,CUST-97165,App
UK-2026-102015,2026-03-18,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,1,8877,8877,CUST-99506,Website
UK-2026-103319,2026-05-09,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,9036,9036,CUST-78211,App
UK-2026-104907,2026-06-03,East,Patna,Mirrorless Camera Lite,Electronics,1,30447,30447,CUST-34840,Website
UK-2026-101287,2026-02-09,North,Gurugram,Denim Jacket,Fashion,1,2306,2306,CUST-85181,App
UK-2026-100713,2026-01-25,North,Chandigarh,Yoga Mat Pro,Sports,2,1225,2450,CUST-28133,App
UK-2026-104388,2026-06-20,West,Pune,Wireless Earbuds Pro,Electronics,2,2992,5984,CUST-44213,Marketplace
UK-2026-101738,2026-03-11,Central,Nagpur,Formal Shirt,Fashion,2,1128,2256,CUST-85619,Website
UK-2026-100012,2026-01-23,North,Chandigarh,Yoga Mat Pro,Sports,2,1199,2398,CUST-17964,Marketplace
UK-2026-101332,2026-02-24,South,Bengaluru,Ultrabook Air 14,Electronics,4,31360,125440,CUST-19238,Website
UK-2026-100742,2026-02-18,West,Mumbai,Smart Watch X2,Electronics,1,4496,4496,CUST-42353,App
UK-2026-100422,2026-01-30,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3180,3180,CUST-83561,Website
UK-2026-104370,2026-06-16,South,Bengaluru,Ultrabook Air 14,Electronics,2,30409,60818,CUST-58120,App
UK-2026-100477,2026-01-05,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1479,1479,CUST-58621,App
UK-2026-102869,2026-04-01,Central,Indore,Noise-Cancelling Headphones,Electronics,3,8879,26637,CUST-53931,App
UK-2026-101235,2026-02-05,East,Kolkata,Running Sneakers,Fashion,1,2741,2741,CUST-94621,App
UK-2026-102802,2026-04-14,West,Ahmedabad,Yoga Mat Pro,Sports,1,1158,1158,CUST-84682,App
UK-2026-103032,2026-04-16,South,Chennai,Bluetooth Speaker Mini,Electronics,2,1567,3134,CUST-86527,App
UK-2026-100966,2026-02-15,East,Kolkata,Beard Grooming Kit,Beauty,1,999,999,CUST-51671,App
UK-2026-102764,2026-04-18,West,Mumbai,Football Size 5,Sports,1,879,879,CUST-52014,Marketplace
UK-2026-104280,2026-06-13,West,Ahmedabad,Mirrorless Camera Lite,Electronics,4,29646,118584,CUST-25027,Website
UK-2026-104010,2026-05-06,South,Hyderabad,Wireless Earbuds Pro,Electronics,1,3096,3096,CUST-57927,App
UK-2026-104082,2026-06-21,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1426,1426,CUST-87302,App
UK-2026-103178,2026-05-16,South,Bengaluru,Matte Lipstick Set,Beauty,4,870,3480,CUST-82707,App
UK-2026-101523,2026-03-10,West,Pune,Matte Lipstick Set,Beauty,2,878,1756,CUST-55600,App
UK-2026-100481,2026-01-28,South,Kochi,Sunscreen SPF50,Beauty,1,531,531,CUST-70436,App
UK-2026-100478,2026-01-11,South,Chennai,Gym Gloves,Sports,1,514,514,CUST-32309,Marketplace
UK-2026-103628,2026-05-26,West,Surat,Beard Grooming Kit,Beauty,2,1008,2016,CUST-88420,App
UK-2026-101282,2026-02-22,North,Delhi,Mirrorless Camera Lite,Electronics,4,30030,120120,CUST-86581,App
UK-2026-100709,2026-01-02,South,Chennai,Running Sneakers,Fashion,2,2813,5626,CUST-12789,Website
UK-2026-104160,2026-06-01,Central,Bhopal,Mirrorless Camera Lite,Electronics,2,29950,59900,CUST-66535,App
UK-2026-103873,2026-05-26,Central,Indore,Cotton Kurta Set,Fashion,1,1301,1301,CUST-77029,Website
UK-2026-103082,2026-04-01,South,Kochi,Face Wash Combo,Beauty,1,469,469,CUST-38071,App
UK-2026-100406,2026-01-11,West,Ahmedabad,Denim Jacket,Fashion,1,2246,2246,CUST-48281,App
UK-2026-104464,2026-06-18,Central,Nagpur,Bluetooth Speaker Mini,Electronics,3,1533,4599,CUST-77230,Marketplace
UK-2026-102929,2026-04-09,South,Bengaluru,Gym Gloves,Sports,1,489,489,CUST-88002,Marketplace
UK-2026-102760,2026-04-02,South,Kochi,Slim Fit Jeans,Fashion,1,1604,1604,CUST-86892,Website
UK-2026-101740,2026-03-10,South,Bengaluru,Smart Watch X2,Electronics,2,4496,8992,CUST-42120,App
UK-2026-102122,2026-03-15,West,Pune,Cricket Bat English Willow,Sports,1,8695,8695,CUST-19267,App
UK-2026-101845,2026-03-19,North,Noida,43-inch Smart TV,Electronics,1,26636,26636,CUST-54134,App
UK-2026-104304,2026-06-09,Central,Nagpur,Cotton Kurta Set,Fashion,4,1256,5024,CUST-55251,App
UK-2026-100725,2026-02-14,North,Chandigarh,Running Sneakers,Fashion,1,2871,2871,CUST-51303,App
UK-2026-101888,2026-03-03,South,Kochi,Wireless Earbuds Pro,Electronics,3,2855,8565,CUST-86928,App
UK-2026-101703,2026-03-05,Central,Bhopal,Robot Vacuum R7,Home & Kitchen,2,19164,38328,CUST-19379,Website
UK-2026-100921,2026-02-08,West,Ahmedabad,Denim Jacket,Fashion,1,2136,2136,CUST-18839,Website
UK-2026-101018,2026-02-04,South,Chennai,Cotton Kurta Set,Fashion,2,1322,2644,CUST-94621,App
UK-2026-100689,2026-01-14,North,Chandigarh,Face Wash Combo,Beauty,1,441,441,CUST-85381,Website
UK-2026-103986,2026-05-13,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1541,1541,CUST-49613,App
UK-2026-103811,2026-05-31,North,Chandigarh,Matte Lipstick Set,Beauty,2,885,1770,CUST-10658,App
UK-2026-102820,2026-04-02,South,Bengaluru,Noise-Cancelling Headphones,Electronics,1,9094,9094,CUST-97832,Marketplace
UK-2026-101254,2026-02-04,North,Delhi,Power Bank 20000mAh,Electronics,2,1840,3680,CUST-30255,Marketplace
UK-2026-104271,2026-06-11,North,Delhi,Smart Watch X2,Electronics,2,4309,8618,CUST-46826,Marketplace
UK-2026-104220,2026-06-19,West,Surat,Sunscreen SPF50,Beauty,1,550,550,CUST-21616,App
UK-2026-101512,2026-03-26,West,Mumbai,Makeup Brush Set,Beauty,1,1301,1301,CUST-97733,Website
UK-2026-103118,2026-05-05,West,Ahmedabad,Cotton Bedsheet Set,Home & Kitchen,2,1455,2910,CUST-22429,App
UK-2026-104320,2026-06-14,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,1999,1999,CUST-49101,App
UK-2026-104582,2026-06-04,East,Bhubaneswar,Robot Vacuum R7,Home & Kitchen,2,18402,36804,CUST-59534,Website
UK-2026-104482,2026-06-23,North,Delhi,Gym Gloves,Sports,1,488,488,CUST-85058,Marketplace
UK-2026-101382,2026-02-05,North,Chandigarh,Ethnic Dupatta,Fashion,1,504,504,CUST-14672,App
UK-2026-104030,2026-06-01,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,822,822,CUST-88420,App
UK-2026-103284,2026-05-08,East,Kolkata,Badminton Racket Set,Sports,1,2435,2435,CUST-11648,Marketplace
UK-2026-102832,2026-04-16,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,2,1077,2154,CUST-15977,App
UK-2026-104802,2026-06-10,North,Gurugram,Silk Saree,Fashion,1,3455,3455,CUST-15577,Website
UK-2026-104922,2026-06-06,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1510,1510,CUST-37561,Marketplace
UK-2026-104097,2026-06-21,South,Chennai,Cycling Helmet,Sports,1,1677,1677,CUST-50453,Website
UK-2026-104005,2026-05-30,North,Noida,43-inch Smart TV,Electronics,1,24729,24729,CUST-77599,App
UK-2026-104598,2026-06-13,South,Chennai,Ultrabook Air 14,Electronics,3,31297,93891,CUST-34559,Website
UK-2026-100674,2026-01-25,North,Chandigarh,Gym Gloves,Sports,1,504,504,CUST-74739,Marketplace
UK-2026-103804,2026-05-07,Central,Nagpur,Eau de Parfum 100ml,Beauty,1,2044,2044,CUST-58061,App
UK-2026-100329,2026-01-22,West,Pune,Bluetooth Speaker Mini,Electronics,1,1490,1490,CUST-26078,Marketplace
UK-2026-101261,2026-02-17,West,Pune,Ethnic Dupatta,Fashion,1,494,494,CUST-64302,Marketplace
UK-2026-100294,2026-01-22,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,27779,27779,CUST-92590,App
UK-2026-102410,2026-04-30,North,Gurugram,Ethnic Dupatta,Fashion,2,509,1018,CUST-17431,Website
UK-2026-102412,2026-04-13,South,Hyderabad,43-inch Smart TV,Electronics,1,26143,26143,CUST-25705,App
UK-2026-102364,2026-04-04,East,Guwahati,Cricket Bat English Willow,Sports,1,9226,9226,CUST-12675,App
UK-2026-102413,2026-04-18,South,Chennai,Formal Shirt,Fashion,2,1109,2218,CUST-61636,Website
UK-2026-101068,2026-02-22,West,Ahmedabad,Ultrabook Air 14,Electronics,1,28623,28623,CUST-66986,Marketplace
UK-2026-104083,2026-06-11,North,Gurugram,Mirrorless Camera Lite,Electronics,2,29450,58900,CUST-49613,Website
UK-2026-104631,2026-06-13,Central,Nagpur,Wireless Earbuds Pro,Electronics,2,3103,6206,CUST-82744,Marketplace
UK-2026-104782,2026-06-02,South,Bengaluru,Running Sneakers,Fashion,1,2878,2878,CUST-43865,Website
UK-2026-102382,2026-04-15,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,2,1146,2292,CUST-20174,App
UK-2026-104613,2026-06-20,North,Chandigarh,Smart Watch X2,Electronics,1,4590,4590,CUST-80030,Marketplace
UK-2026-101600,2026-03-26,South,Kochi,Smart Watch X2,Electronics,1,4692,4692,CUST-89543,Marketplace
UK-2026-103818,2026-05-30,Central,Indore,Cotton Kurta Set,Fashion,1,1246,1246,CUST-32571,Website
UK-2026-101780,2026-03-18,West,Mumbai,Noise-Cancelling Headphones,Electronics,2,9125,18250,CUST-66514,App
UK-2026-104264,2026-06-09,West,Pune,Mirrorless Camera Lite,Electronics,2,29687,59374,CUST-58127,Marketplace
UK-2026-103554,2026-05-17,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1424,1424,CUST-51643,App
UK-2026-101619,2026-03-04,South,Kochi,Ethnic Dupatta,Fashion,2,507,1014,CUST-41560,App
UK-2026-104121,2026-06-07,East,Guwahati,Football Size 5,Sports,1,914,914,CUST-85104,Website
UK-2026-102654,2026-04-29,North,Noida,Slim Fit Jeans,Fashion,1,1618,1618,CUST-29578,Website
UK-2026-101822,2026-03-20,West,Mumbai,Running Sneakers,Fashion,1,2804,2804,CUST-91238,Website
UK-2026-102585,2026-04-24,Central,Indore,Slim Fit Jeans,Fashion,1,1635,1635,CUST-29070,App
UK-2026-101222,2026-02-03,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,1,1050,1050,CUST-59424,Marketplace
UK-2026-104676,2026-06-23,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2992,2992,CUST-13596,Marketplace
UK-2026-104485,2026-06-01,West,Surat,Yoga Mat Pro,Sports,2,1249,2498,CUST-57529,Marketplace
UK-2026-100778,2026-02-05,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1411,1411,CUST-39680,App
UK-2026-100940,2026-02-24,Central,Raipur,Cotton Kurta Set,Fashion,2,1294,2588,CUST-96322,App
UK-2026-100732,2026-02-06,South,Bengaluru,Cricket Bat English Willow,Sports,2,8780,17560,CUST-83270,App
UK-2026-103705,2026-05-07,Central,Indore,Mixer Grinder 750W,Home & Kitchen,1,3317,3317,CUST-81119,Website
UK-2026-101501,2026-03-06,West,Surat,Ultrabook Air 14,Electronics,2,28767,57534,CUST-29257,App
UK-2026-102665,2026-04-09,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,2,2766,5532,CUST-66370,Website
UK-2026-101849,2026-03-02,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1363,1363,CUST-81119,Website
UK-2026-101944,2026-03-06,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2407,2407,CUST-58773,App
UK-2026-103856,2026-05-18,North,Gurugram,Football Size 5,Sports,1,881,881,CUST-31404,Marketplace
UK-2026-100499,2026-01-28,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18466,18466,CUST-99076,Website
UK-2026-104208,2026-06-15,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1373,1373,CUST-15027,App
UK-2026-102473,2026-04-16,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1129,1129,CUST-55600,App
UK-2026-104294,2026-06-17,South,Kochi,Makeup Brush Set,Beauty,2,1354,2708,CUST-22218,App
UK-2026-101373,2026-02-06,North,Delhi,Vitamin C Serum,Beauty,1,713,713,CUST-86509,App
UK-2026-104648,2026-06-06,South,Hyderabad,Makeup Brush Set,Beauty,1,1248,1248,CUST-50464,App
UK-2026-101472,2026-03-11,North,Chandigarh,Denim Jacket,Fashion,1,2283,2283,CUST-46394,App
UK-2026-102967,2026-04-03,West,Pune,Cotton Bedsheet Set,Home & Kitchen,2,1441,2882,CUST-97844,App
UK-2026-103778,2026-05-06,Central,Nagpur,Cycling Helmet,Sports,2,1619,3238,CUST-82467,Website
UK-2026-104715,2026-06-07,East,Kolkata,Badminton Racket Set,Sports,2,2419,4838,CUST-55925,Website
UK-2026-103919,2026-05-24,East,Patna,Cricket Bat English Willow,Sports,1,9420,9420,CUST-78468,Website
UK-2026-100832,2026-02-25,East,Guwahati,Dinner Set 24pc,Home & Kitchen,1,2517,2517,CUST-94299,App
UK-2026-100712,2026-01-16,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2813,2813,CUST-39276,Website
UK-2026-104965,2026-06-04,West,Ahmedabad,Foldable Treadmill T2,Sports,2,24318,48636,CUST-76538,App
UK-2026-103723,2026-05-28,Central,Indore,Cricket Bat English Willow,Sports,1,8593,8593,CUST-93869,App
UK-2026-104819,2026-06-17,North,Noida,Robot Vacuum R7,Home & Kitchen,1,19216,19216,CUST-83758,Marketplace
UK-2026-104008,2026-05-02,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,2,4835,9670,CUST-80078,App
UK-2026-101767,2026-03-28,South,Bengaluru,Power Bank 20000mAh,Electronics,2,1729,3458,CUST-34559,App
UK-2026-101644,2026-03-20,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2392,2392,CUST-54536,App
UK-2026-104778,2026-06-15,North,Chandigarh,Formal Shirt,Fashion,1,1115,1115,CUST-62994,Website
UK-2026-101783,2026-03-27,West,Mumbai,Matte Lipstick Set,Beauty,1,907,907,CUST-25476,Website
UK-2026-103290,2026-05-12,Central,Nagpur,Foldable Treadmill T2,Sports,1,26079,26079,CUST-37491,Marketplace
UK-2026-104259,2026-06-07,East,Patna,Vitamin C Serum,Beauty,1,724,724,CUST-97832,App
UK-2026-102476,2026-04-08,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1339,1339,CUST-17418,App
UK-2026-103241,2026-05-23,South,Chennai,Cotton Kurta Set,Fashion,1,1279,1279,CUST-73219,App
UK-2026-102287,2026-04-15,South,Hyderabad,Leather Wallet,Fashion,1,870,870,CUST-48557,App
UK-2026-101139,2026-02-03,West,Pune,Ethnic Dupatta,Fashion,1,496,496,CUST-33094,Website
UK-2026-102289,2026-04-28,Central,Nagpur,Silk Saree,Fashion,1,3674,3674,CUST-53760,App
UK-2026-104638,2026-06-17,West,Mumbai,Cotton Kurta Set,Fashion,1,1241,1241,CUST-73839,Website
UK-2026-101378,2026-02-20,Central,Raipur,Smart Watch X2,Electronics,3,4433,13299,CUST-86726,Website
UK-2026-103334,2026-05-02,West,Ahmedabad,Face Wash Combo,Beauty,1,459,459,CUST-50679,Website
UK-2026-102440,2026-04-03,West,Pune,Beard Grooming Kit,Beauty,1,955,955,CUST-79627,App
UK-2026-100598,2026-01-14,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,3,3004,9012,CUST-55889,App
UK-2026-102223,2026-03-01,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1142,1142,CUST-27926,App
UK-2026-102328,2026-04-05,South,Hyderabad,Cycling Helmet,Sports,1,1664,1664,CUST-71029,App
UK-2026-100824,2026-02-19,North,Noida,Robot Vacuum R7,Home & Kitchen,1,18785,18785,CUST-46749,App
UK-2026-104966,2026-06-17,South,Kochi,Smart Watch X2,Electronics,3,4321,12963,CUST-11703,App
UK-2026-103423,2026-05-05,Central,Raipur,Beard Grooming Kit,Beauty,1,987,987,CUST-82118,App
UK-2026-102966,2026-04-09,South,Kochi,Eau de Parfum 100ml,Beauty,1,2095,2095,CUST-61140,Marketplace
UK-2026-104231,2026-06-21,Central,Indore,43-inch Smart TV,Electronics,1,25057,25057,CUST-61024,App
UK-2026-103827,2026-05-04,North,Gurugram,Face Wash Combo,Beauty,2,460,920,CUST-41560,App
UK-2026-102621,2026-04-13,West,Pune,Noise-Cancelling Headphones,Electronics,1,9311,9311,CUST-42353,Website
UK-2026-102465,2026-04-09,East,Guwahati,Non-Stick Cookware Set,Home & Kitchen,1,2867,2867,CUST-87040,Marketplace
UK-2026-100643,2026-01-09,South,Bengaluru,Denim Jacket,Fashion,1,2260,2260,CUST-58907,App
UK-2026-103247,2026-05-12,West,Ahmedabad,Vitamin C Serum,Beauty,2,733,1466,CUST-25459,App
UK-2026-101253,2026-02-19,East,Bhubaneswar,Ethnic Dupatta,Fashion,1,512,512,CUST-35964,App
UK-2026-103474,2026-05-14,North,Gurugram,Smart Watch X2,Electronics,1,4692,4692,CUST-74366,App
UK-2026-104693,2026-06-07,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9239,9239,CUST-92058,App
UK-2026-100296,2026-01-24,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,3020,3020,CUST-10530,App
UK-2026-103828,2026-05-27,West,Surat,Robot Vacuum R7,Home & Kitchen,2,18984,37968,CUST-53171,Marketplace
UK-2026-104959,2026-06-13,South,Kochi,Adjustable Dumbbells 15kg,Sports,2,4881,9762,CUST-34539,App
UK-2026-102633,2026-04-11,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,765,765,CUST-94401,Website
UK-2026-101181,2026-02-24,West,Pune,Dinner Set 24pc,Home & Kitchen,1,2486,2486,CUST-63845,Website
UK-2026-100967,2026-02-12,North,Noida,Adjustable Dumbbells 15kg,Sports,4,5061,20244,CUST-28408,App
UK-2026-104014,2026-05-31,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,4,1136,4544,CUST-35015,Website
UK-2026-104992,2026-06-16,Central,Raipur,Beard Grooming Kit,Beauty,1,971,971,CUST-71518,App
UK-2026-100216,2026-01-19,North,Noida,Bluetooth Speaker Mini,Electronics,1,1445,1445,CUST-13211,Website
UK-2026-104659,2026-06-21,Central,Nagpur,Noise-Cancelling Headphones,Electronics,2,8741,17482,CUST-83327,Website
UK-2026-100794,2026-02-15,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1495,1495,CUST-47113,Website
UK-2026-102615,2026-04-20,West,Ahmedabad,Sunscreen SPF50,Beauty,2,531,1062,CUST-38764,Marketplace
UK-2026-101440,2026-02-15,West,Ahmedabad,Ethnic Dupatta,Fashion,1,517,517,CUST-48108,App
UK-2026-101061,2026-02-06,South,Chennai,Slim Fit Jeans,Fashion,1,1548,1548,CUST-79581,App
UK-2026-102044,2026-03-24,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5732,5732,CUST-86527,Website
UK-2026-100828,2026-02-04,West,Pune,Air Fryer 5L,Home & Kitchen,2,5716,11432,CUST-27388,Website
UK-2026-104569,2026-06-09,North,Gurugram,Bluetooth Speaker Mini,Electronics,2,1439,2878,CUST-13069,Marketplace
UK-2026-100506,2026-01-27,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9305,9305,CUST-99067,Website
UK-2026-101743,2026-03-24,South,Hyderabad,43-inch Smart TV,Electronics,1,26117,26117,CUST-25728,Marketplace
UK-2026-102152,2026-03-12,North,Chandigarh,Makeup Brush Set,Beauty,2,1243,2486,CUST-83960,App
UK-2026-101161,2026-02-15,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1448,1448,CUST-86928,Website
UK-2026-103574,2026-05-22,West,Mumbai,Cotton Kurta Set,Fashion,1,1282,1282,CUST-54189,Marketplace
UK-2026-102529,2026-04-13,North,Chandigarh,43-inch Smart TV,Electronics,2,26586,53172,CUST-91033,Website
UK-2026-104816,2026-06-07,West,Surat,Ultrabook Air 14,Electronics,2,28658,57316,CUST-66131,Marketplace
UK-2026-101257,2026-02-19,North,Noida,Ionic Hair Dryer,Beauty,1,1842,1842,CUST-12915,App
UK-2026-100852,2026-02-27,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,1,5736,5736,CUST-63759,App
UK-2026-101864,2026-03-06,Central,Indore,Air Fryer 5L,Home & Kitchen,1,5737,5737,CUST-78168,Marketplace
UK-2026-103752,2026-05-06,West,Pune,Wireless Earbuds Pro,Electronics,2,2959,5918,CUST-10275,App
UK-2026-103054,2026-04-24,West,Surat,Power Bank 20000mAh,Electronics,1,1719,1719,CUST-55077,App
UK-2026-100835,2026-02-08,West,Mumbai,Smart Watch X2,Electronics,1,4623,4623,CUST-45853,Website
UK-2026-104007,2026-05-16,South,Chennai,Wireless Earbuds Pro,Electronics,3,2856,8568,CUST-32065,App
UK-2026-101597,2026-03-13,North,Noida,Power Bank 20000mAh,Electronics,1,1831,1831,CUST-65315,Website
UK-2026-101481,2026-03-15,Central,Bhopal,Robot Vacuum R7,Home & Kitchen,1,19660,19660,CUST-80925,App
UK-2026-101206,2026-02-14,North,Chandigarh,Vitamin C Serum,Beauty,2,705,1410,CUST-85060,Website
UK-2026-101761,2026-03-08,Central,Nagpur,Ultrabook Air 14,Electronics,1,29230,29230,CUST-71133,Website
UK-2026-103101,2026-05-07,East,Kolkata,Power Bank 20000mAh,Electronics,1,1754,1754,CUST-30222,Marketplace
UK-2026-102090,2026-03-26,West,Surat,Yoga Mat Pro,Sports,1,1227,1227,CUST-95839,Marketplace
UK-2026-102709,2026-04-16,East,Kolkata,Modern Wall Clock,Home & Kitchen,4,826,3304,CUST-18318,Website
UK-2026-102824,2026-04-29,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,2,1072,2144,CUST-85805,App
UK-2026-101782,2026-03-24,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,2,2939,5878,CUST-22429,App
UK-2026-103665,2026-05-27,South,Bengaluru,Air Fryer 5L,Home & Kitchen,3,5299,15897,CUST-96725,Marketplace
UK-2026-104562,2026-06-15,East,Kolkata,Air Fryer 5L,Home & Kitchen,1,5516,5516,CUST-56465,App
UK-2026-100608,2026-01-18,South,Kochi,Dinner Set 24pc,Home & Kitchen,3,2425,7275,CUST-48111,Website
UK-2026-100253,2026-01-28,North,Noida,Yoga Mat Pro,Sports,1,1242,1242,CUST-82808,Website
UK-2026-100704,2026-01-16,South,Chennai,Ultrabook Air 14,Electronics,1,29005,29005,CUST-79590,App
UK-2026-104805,2026-06-15,South,Bengaluru,Silk Saree,Fashion,2,3581,7162,CUST-26682,Website
UK-2026-103073,2026-04-19,North,Gurugram,Foldable Treadmill T2,Sports,1,25254,25254,CUST-28921,App
UK-2026-104683,2026-06-21,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5744,5744,CUST-34265,App
UK-2026-103720,2026-05-20,Central,Raipur,Eau de Parfum 100ml,Beauty,1,1930,1930,CUST-12789,App
UK-2026-100769,2026-02-02,South,Kochi,Slim Fit Jeans,Fashion,1,1569,1569,CUST-60602,Website
UK-2026-102120,2026-03-26,East,Guwahati,Running Sneakers,Fashion,1,2779,2779,CUST-51163,App
UK-2026-101827,2026-03-23,West,Pune,Beard Grooming Kit,Beauty,1,1017,1017,CUST-31463,Website
UK-2026-104775,2026-06-29,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,2,3284,6568,CUST-71843,App
UK-2026-103420,2026-05-23,West,Mumbai,43-inch Smart TV,Electronics,2,26731,53462,CUST-34340,Marketplace
UK-2026-104702,2026-06-18,East,Guwahati,Dinner Set 24pc,Home & Kitchen,1,2549,2549,CUST-29212,Website
UK-2026-100073,2026-01-28,West,Surat,Badminton Racket Set,Sports,2,2406,4812,CUST-41019,App
UK-2026-101362,2026-02-01,South,Hyderabad,Badminton Racket Set,Sports,1,2446,2446,CUST-81932,Marketplace
UK-2026-102416,2026-04-06,Central,Bhopal,Robot Vacuum R7,Home & Kitchen,1,18514,18514,CUST-55788,Website
UK-2026-104435,2026-06-30,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,2,1372,2744,CUST-84202,Marketplace
UK-2026-104746,2026-06-01,North,Gurugram,Running Sneakers,Fashion,2,2787,5574,CUST-10983,App
UK-2026-100464,2026-01-29,East,Kolkata,Modern Wall Clock,Home & Kitchen,1,838,838,CUST-17468,App
UK-2026-103618,2026-05-15,North,Delhi,Mixer Grinder 750W,Home & Kitchen,3,3377,10131,CUST-81160,Website
UK-2026-100523,2026-01-30,East,Kolkata,Dinner Set 24pc,Home & Kitchen,3,2500,7500,CUST-62087,Marketplace
